order_id,customer_id,store_id,employee_id,order_date,payment_method,order_status
38941,105,75,729,2025-08-06,Debit Card,Completed
38942,950,60,718,2025-07-07,Net Banking,Pending
38943,641,91,379,2025-08-13,UPI,Cancelled
38944,913,56,643,2024-07-13,Debit Card,Cancelled
38945,213,3,716,2025-03-24,Net Banking,Cancelled
38946,17,65,205,2025-02-14,Net Banking,Completed
38947,882,3,295,2025-10-23,Net Banking,Cancelled
38948,681,5,142,2024-02-07,Credit Card,Returned
38949,530,70,364,2024-10-23,Debit Card,Pending
38950,692,11,288,2025-01-30,Cash,Completed
38951,449,2,735,2024-05-11,Debit Card,Pending
38952,947,38,234,2025-10-11,Cash,Completed
38953,681,49,166,2024-05-22,Debit Card,Returned
38954,664,10,812,2025-03-08,UPI,Returned
38955,53,13,81,2025-11-13,Net Banking,Returned
38956,450,57,473,2024-12-25,Cash,Completed
38957,959,24,331,2024-12-29,Net Banking,Pending
38958,504,79,2,2024-12-24,Cash,Completed
38959,765,27,217,2025-05-05,UPI,Returned
38960,533,15,614,2025-08-23,Credit Card,Completed
38961,694,85,457,2024-10-10,Cash,Returned
38962,441,94,497,2025-10-11,Debit Card,Completed
38963,374,7,182,2024-02-20,Credit Card,Completed
38964,529,92,800,2024-12-12,Credit Card,Returned
38965,426,69,297,2024-06-15,Credit Card,Pending
38966,40,65,136,2025-01-06,UPI,Returned
38967,215,19,402,2025-10-01,UPI,Pending
38968,295,18,885,2025-11-01,Cash,Cancelled
38969,485,69,606,2025-06-26,Cash,Cancelled
38970,201,74,735,2024-07-02,UPI,Pending
38971,882,1,638,2024-01-08,UPI,Cancelled
38972,671,43,759,2024-02-28,Net Banking,Pending
38973,73,12,963,2024-02-28,Cash,Completed
38974,139,81,928,2024-12-07,Net Banking,Completed
38975,364,16,598,2024-02-14,Credit Card,Cancelled
38976,52,100,332,2025-06-30,Net Banking,Cancelled
38977,540,84,9,2025-06-21,UPI,Completed
38978,429,75,92,2025-09-20,Credit Card,Returned
38979,897,39,883,2024-05-18,Net Banking,Cancelled
38980,157,29,357,2025-11-23,Credit Card,Returned
38981,350,63,592,2024-11-21,UPI,Cancelled
38982,511,83,906,2025-07-03,Debit Card,Pending
38983,925,98,289,2024-06-07,Cash,Completed
38984,522,38,978,2024-07-03,Net Banking,Completed
38985,583,70,808,2025-08-08,UPI,Returned
38986,930,73,139,2025-07-20,UPI,Pending
38987,502,98,13,2024-01-28,Debit Card,Returned
38988,900,13,215,2025-10-30,Credit Card,Completed
38989,820,70,912,2024-08-15,Net Banking,Cancelled
38990,7,36,652,2025-07-27,UPI,Completed
38991,746,99,280,2025-02-25,Credit Card,Returned
38992,755,20,949,2024-10-20,Net Banking,Pending
38993,563,63,741,2024-04-12,Credit Card,Completed
38994,973,44,22,2025-08-28,Cash,Pending
38995,144,21,457,2025-06-16,Credit Card,Cancelled
38996,422,39,520,2024-06-29,Credit Card,Completed
38997,837,36,757,2025-10-16,Credit Card,Pending
38998,443,64,354,2024-05-26,Debit Card,Completed
38999,701,92,732,2024-11-15,Cash,Completed
39000,902,73,126,2025-06-19,UPI,Cancelled
39001,814,83,381,2025-11-26,Debit Card,Completed
39002,848,34,346,2024-07-11,Credit Card,Cancelled
39003,609,93,49,2024-03-19,UPI,Cancelled
39004,390,56,288,2024-01-07,Credit Card,Returned
39005,484,29,260,2024-06-29,Net Banking,Returned
39006,332,35,598,2025-02-13,Net Banking,Returned
39007,241,69,79,2024-05-14,Debit Card,Completed
39008,161,23,750,2024-10-27,Cash,Pending
39009,658,99,276,2024-04-10,Debit Card,Completed
39010,194,9,154,2024-06-26,Net Banking,Completed
39011,1,21,837,2025-04-14,Cash,Completed
39012,132,82,523,2024-07-22,Credit Card,Completed
39013,756,49,773,2024-12-29,Net Banking,Returned
39014,905,95,22,2024-07-19,Cash,Cancelled
39015,484,4,358,2025-05-14,UPI,Completed
39016,480,43,248,2025-01-14,Debit Card,Returned
39017,68,49,293,2024-04-13,UPI,Cancelled
39018,410,95,242,2025-03-15,UPI,Returned
39019,241,12,754,2024-04-03,Cash,Pending
39020,36,16,538,2024-02-10,Debit Card,Cancelled
39021,540,28,339,2025-03-23,UPI,Cancelled
39022,467,44,133,2024-10-14,Debit Card,Pending
39023,563,30,324,2024-05-02,Credit Card,Returned
39024,202,75,786,2024-06-23,UPI,Pending
39025,235,27,812,2025-07-30,UPI,Returned
39026,416,43,506,2025-04-27,UPI,Pending
39027,424,23,537,2024-07-14,Net Banking,Cancelled
39028,500,9,330,2025-05-21,UPI,Cancelled
39029,586,27,361,2025-05-23,Cash,Pending
39030,644,39,309,2025-10-30,Cash,Pending
39031,511,16,26,2024-11-11,Credit Card,Completed
39032,798,89,799,2024-05-08,Debit Card,Returned
39033,574,34,931,2025-03-02,Net Banking,Cancelled
39034,898,65,574,2024-04-01,UPI,Pending
39035,321,31,897,2024-08-09,UPI,Returned
39036,605,22,354,2025-11-20,Cash,Cancelled
39037,605,6,255,2025-09-06,UPI,Pending
39038,336,43,189,2025-06-09,Credit Card,Returned
39039,703,63,688,2025-05-08,Cash,Returned
39040,377,82,726,2025-04-21,UPI,Returned
39041,708,46,812,2024-03-22,Net Banking,Returned
39042,8,24,619,2025-12-09,UPI,Returned
39043,504,37,226,2024-07-26,Cash,Cancelled
39044,289,62,316,2025-05-02,Cash,Returned
39045,774,48,188,2024-09-05,UPI,Completed
39046,314,38,757,2024-02-29,Credit Card,Completed
39047,575,42,455,2025-09-10,UPI,Cancelled
39048,147,60,691,2025-07-11,Debit Card,Completed
39049,737,65,707,2024-07-09,Cash,Returned
39050,524,21,365,2025-06-21,UPI,Cancelled
39051,886,95,368,2025-10-24,Debit Card,Cancelled
39052,854,82,416,2024-11-11,UPI,Pending
39053,606,43,306,2025-02-17,Credit Card,Cancelled
39054,161,1,59,2025-04-16,Debit Card,Cancelled
39055,176,79,757,2025-06-08,Credit Card,Cancelled
39056,793,25,709,2024-06-10,Net Banking,Returned
39057,714,67,309,2025-10-07,UPI,Pending
39058,820,82,981,2024-10-12,Cash,Returned
39059,8,85,885,2024-11-22,UPI,Returned
39060,295,93,429,2025-02-24,UPI,Returned
39061,597,5,265,2025-04-29,Credit Card,Returned
39062,558,94,177,2024-06-05,Cash,Pending
39063,999,73,863,2025-07-04,UPI,Completed
39064,597,88,55,2025-10-30,UPI,Cancelled
39065,396,5,726,2025-03-09,Debit Card,Returned
39066,219,55,256,2025-09-20,Cash,Cancelled
39067,420,77,610,2025-03-11,Cash,Returned
39068,801,24,702,2025-03-22,Credit Card,Completed
39069,756,94,497,2025-01-17,UPI,Completed
39070,768,77,868,2025-08-26,Net Banking,Returned
39071,638,88,592,2024-07-27,Debit Card,Completed
39072,493,49,330,2024-12-03,Cash,Completed
39073,450,15,877,2025-04-23,Debit Card,Completed
39074,455,24,960,2025-02-02,Credit Card,Completed
39075,674,31,256,2024-11-04,Credit Card,Returned
39076,193,78,969,2025-04-10,Credit Card,Pending
39077,177,95,344,2024-11-24,Net Banking,Pending
39078,753,58,210,2025-06-01,Net Banking,Completed
39079,615,6,101,2024-02-12,UPI,Completed
39080,844,18,308,2025-11-15,Cash,Cancelled
39081,539,21,289,2024-11-26,Net Banking,Returned
39082,485,4,555,2024-02-20,Cash,Returned
39083,433,77,987,2025-09-30,UPI,Completed
39084,340,5,736,2024-12-13,Credit Card,Completed
39085,304,65,968,2025-11-28,UPI,Pending
39086,304,36,707,2024-06-13,Debit Card,Returned
39087,220,65,551,2025-12-22,Debit Card,Completed
39088,441,47,772,2025-05-17,Credit Card,Pending
39089,30,53,652,2025-10-10,Cash,Completed
39090,1,63,744,2025-10-02,Net Banking,Cancelled
39091,454,20,780,2025-07-28,Net Banking,Pending
39092,105,39,245,2024-06-11,UPI,Pending
39093,282,52,792,2025-06-09,UPI,Completed
39094,272,48,783,2025-07-29,Cash,Pending
39095,923,41,253,2024-06-17,Cash,Completed
39096,619,15,927,2024-02-09,Cash,Returned
39097,863,37,750,2024-11-07,Credit Card,Returned
39098,954,40,806,2025-10-05,Cash,Pending
39099,728,64,100,2024-09-27,Net Banking,Completed
39100,750,59,24,2024-06-22,Cash,Completed
39101,407,96,239,2024-06-10,Net Banking,Completed
39102,656,94,941,2025-05-11,UPI,Returned
39103,137,2,72,2024-05-29,Cash,Returned
39104,612,36,11,2025-10-05,UPI,Returned
39105,842,88,18,2024-04-04,Credit Card,Pending
39106,698,89,832,2024-12-24,Net Banking,Pending
39107,730,14,223,2024-05-10,UPI,Returned
39108,216,53,700,2025-09-29,Credit Card,Pending
39109,222,98,175,2024-12-25,Cash,Cancelled
39110,313,40,673,2025-10-01,Credit Card,Cancelled
39111,978,93,513,2024-08-01,UPI,Cancelled
39112,167,19,345,2025-02-03,Credit Card,Returned
39113,666,12,254,2025-06-11,Cash,Returned
39114,365,39,988,2025-02-26,UPI,Returned
39115,312,13,314,2025-06-29,Net Banking,Pending
39116,415,47,174,2024-09-13,Credit Card,Pending
39117,40,49,605,2025-09-14,Net Banking,Cancelled
39118,710,74,323,2025-08-23,UPI,Cancelled
39119,167,12,219,2025-12-10,Credit Card,Completed
39120,42,98,7,2024-12-13,Cash,Cancelled
39121,100,71,384,2025-04-18,Net Banking,Returned
39122,532,96,598,2025-04-22,Debit Card,Completed
39123,207,4,266,2025-06-01,UPI,Completed
39124,646,3,695,2024-03-12,UPI,Pending
39125,731,100,963,2024-05-23,Net Banking,Cancelled
39126,360,34,770,2024-01-05,Debit Card,Pending
39127,631,11,13,2025-07-02,UPI,Cancelled
39128,340,85,466,2025-02-06,UPI,Returned
39129,166,82,334,2025-03-02,UPI,Returned
39130,255,83,364,2024-10-28,UPI,Returned
39131,439,12,104,2024-06-07,UPI,Completed
39132,239,54,282,2025-09-02,Net Banking,Cancelled
39133,912,45,965,2025-11-29,UPI,Returned
39134,934,84,525,2025-10-12,Credit Card,Returned
39135,31,74,88,2025-09-24,Credit Card,Completed
39136,566,35,868,2024-08-06,UPI,Cancelled
39137,4,29,277,2025-10-18,Debit Card,Cancelled
39138,393,23,75,2024-10-12,Debit Card,Cancelled
39139,133,81,660,2024-02-25,UPI,Pending
39140,814,3,837,2024-04-02,Cash,Completed
39141,652,97,666,2024-10-23,Cash,Completed
39142,747,17,342,2024-09-04,Cash,Returned
39143,117,18,817,2025-03-02,Debit Card,Cancelled
39144,34,100,348,2025-02-26,Cash,Returned
39145,130,48,783,2024-07-01,Cash,Returned
39146,222,96,793,2025-04-29,Cash,Pending
39147,208,84,711,2024-11-02,Cash,Completed
39148,899,20,689,2024-05-06,Credit Card,Returned
39149,33,19,572,2024-02-06,Debit Card,Cancelled
39150,808,36,24,2024-09-04,Debit Card,Cancelled
39151,155,40,657,2025-06-22,Credit Card,Cancelled
39152,291,51,303,2024-11-26,UPI,Cancelled
39153,587,46,145,2024-01-11,Net Banking,Cancelled
39154,664,7,263,2024-06-18,Cash,Pending
39155,221,52,610,2025-04-05,Debit Card,Pending
39156,739,86,114,2025-08-10,UPI,Pending
39157,243,51,589,2024-01-13,Credit Card,Completed
39158,716,44,688,2024-01-18,Cash,Pending
39159,912,67,229,2025-12-27,Net Banking,Completed
39160,591,67,319,2024-11-07,Credit Card,Cancelled
39161,805,98,649,2025-02-22,UPI,Cancelled
39162,45,81,515,2024-06-28,Cash,Completed
39163,160,43,297,2025-12-17,Credit Card,Cancelled
39164,249,27,652,2024-02-22,UPI,Completed
39165,325,78,875,2024-09-30,Net Banking,Completed
39166,77,12,322,2025-06-01,Cash,Cancelled
39167,844,34,225,2025-03-12,Cash,Cancelled
39168,141,52,526,2025-05-07,Net Banking,Completed
39169,267,18,43,2024-07-03,Credit Card,Cancelled
39170,980,3,599,2025-10-26,Credit Card,Returned
39171,322,66,566,2024-05-02,Net Banking,Completed
39172,921,44,552,2024-05-02,Credit Card,Cancelled
39173,541,14,436,2024-09-14,Net Banking,Pending
39174,42,40,809,2025-04-19,Net Banking,Cancelled
39175,850,43,312,2025-12-09,Cash,Returned
39176,103,64,986,2025-06-24,Debit Card,Completed
39177,840,91,218,2025-11-02,UPI,Pending
39178,844,4,356,2025-11-09,Debit Card,Pending
39179,57,69,76,2025-10-28,Debit Card,Returned
39180,56,88,399,2025-09-08,Credit Card,Cancelled
39181,182,35,268,2024-10-11,Cash,Returned
39182,771,26,369,2024-08-24,Debit Card,Cancelled
39183,978,63,711,2025-08-26,UPI,Completed
39184,60,29,924,2025-12-30,Debit Card,Completed
39185,278,59,438,2024-03-19,Net Banking,Completed
39186,240,97,152,2025-03-28,UPI,Returned
39187,116,46,725,2025-07-02,Cash,Completed
39188,858,46,12,2025-11-12,Cash,Cancelled
39189,131,50,713,2024-12-20,Net Banking,Pending
39190,167,69,49,2024-01-25,UPI,Returned
39191,384,27,523,2024-04-07,Credit Card,Completed
39192,405,65,375,2025-08-04,Cash,Cancelled
39193,239,27,313,2024-01-16,UPI,Cancelled
39194,955,12,810,2024-04-06,Credit Card,Pending
39195,485,8,123,2024-10-13,Debit Card,Returned
39196,170,50,781,2025-11-15,UPI,Pending
39197,89,80,829,2024-07-07,Cash,Returned
39198,618,55,94,2024-02-25,Net Banking,Pending
39199,546,41,220,2024-11-02,Cash,Cancelled
39200,387,2,326,2024-07-04,Credit Card,Cancelled
39201,540,34,596,2025-02-08,Debit Card,Pending
39202,776,82,250,2025-06-29,UPI,Returned
39203,697,4,109,2024-04-01,Credit Card,Pending
39204,827,55,595,2024-12-26,UPI,Pending
39205,687,94,566,2025-11-16,Debit Card,Returned
39206,499,68,178,2024-11-19,Net Banking,Cancelled
39207,993,58,314,2024-09-24,UPI,Cancelled
39208,576,81,905,2024-06-20,UPI,Returned
39209,91,66,314,2025-09-27,Net Banking,Cancelled
39210,979,51,88,2025-12-14,Net Banking,Cancelled
39211,725,7,193,2024-09-17,UPI,Returned
39212,807,84,900,2024-05-31,Net Banking,Pending
39213,676,3,280,2025-09-01,Net Banking,Pending
39214,382,65,848,2025-08-09,Debit Card,Completed
39215,445,4,814,2025-02-11,Credit Card,Completed
39216,528,59,696,2025-06-25,Cash,Returned
39217,624,1,182,2025-11-02,Credit Card,Pending
39218,157,44,38,2025-03-15,UPI,Pending
39219,493,41,178,2024-07-23,Net Banking,Returned
39220,665,96,398,2025-05-21,Debit Card,Returned
39221,120,43,499,2024-06-16,Cash,Completed
39222,463,94,408,2024-10-28,Debit Card,Completed
39223,765,61,174,2025-06-23,Debit Card,Completed
39224,58,55,547,2025-11-05,Cash,Cancelled
39225,474,78,888,2024-05-06,Debit Card,Cancelled
39226,330,65,453,2024-11-05,Credit Card,Completed
39227,76,97,213,2024-12-14,Cash,Completed
39228,966,65,434,2025-08-02,UPI,Pending
39229,156,86,239,2024-10-30,UPI,Pending
39230,141,100,688,2025-10-24,Cash,Cancelled
39231,932,95,698,2025-06-13,UPI,Cancelled
39232,182,77,642,2025-10-29,Credit Card,Completed
39233,818,82,408,2025-05-18,Credit Card,Pending
39234,244,79,648,2025-01-22,Debit Card,Completed
39235,295,63,256,2025-09-28,Debit Card,Returned
39236,521,4,416,2024-03-28,Credit Card,Returned
39237,687,31,870,2025-03-30,Cash,Pending
39238,708,72,541,2025-03-29,Credit Card,Cancelled
39239,117,82,511,2025-01-31,UPI,Pending
39240,904,3,674,2024-10-11,Cash,Returned
39241,468,74,366,2025-08-16,Cash,Returned
39242,239,7,229,2025-03-12,Net Banking,Cancelled
39243,942,25,354,2024-09-29,Net Banking,Cancelled
39244,441,8,845,2025-09-19,Credit Card,Returned
39245,279,67,117,2025-04-07,Credit Card,Returned
39246,736,55,144,2024-10-11,UPI,Cancelled
39247,413,42,676,2024-03-23,UPI,Cancelled
39248,997,64,752,2025-03-08,Net Banking,Completed
39249,121,3,631,2024-10-24,Net Banking,Cancelled
39250,227,16,842,2024-02-24,Debit Card,Pending
39251,93,44,476,2025-07-02,Cash,Returned
39252,474,32,27,2025-09-29,UPI,Completed
39253,348,14,109,2024-06-11,Debit Card,Returned
39254,365,33,869,2025-05-01,Net Banking,Cancelled
39255,859,41,819,2025-07-25,Credit Card,Completed
39256,218,42,134,2025-07-21,Cash,Completed
39257,73,49,233,2024-03-07,Credit Card,Cancelled
39258,867,38,861,2024-11-06,Net Banking,Completed
39259,150,8,635,2025-12-27,UPI,Pending
39260,617,20,998,2024-10-08,Credit Card,Cancelled
39261,921,90,549,2024-09-21,UPI,Pending
39262,386,30,400,2024-02-08,Credit Card,Cancelled
39263,846,98,794,2024-11-04,UPI,Cancelled
39264,894,58,938,2025-08-03,UPI,Pending
39265,457,67,861,2024-07-28,Debit Card,Completed
39266,136,77,535,2024-10-13,Debit Card,Completed
39267,477,63,489,2025-08-30,Credit Card,Completed
39268,326,28,420,2025-12-12,Net Banking,Cancelled
39269,779,82,959,2025-01-01,Credit Card,Returned
39270,90,76,117,2024-12-27,Cash,Returned
39271,673,92,690,2025-04-06,Net Banking,Completed
39272,160,63,979,2024-06-11,Cash,Pending
39273,310,14,700,2024-01-16,UPI,Cancelled
39274,225,46,137,2025-01-21,Cash,Cancelled
39275,105,30,592,2024-12-22,Credit Card,Cancelled
39276,955,27,187,2025-11-29,Net Banking,Completed
39277,975,35,87,2024-12-31,Credit Card,Pending
39278,563,16,129,2024-10-03,Cash,Returned
39279,824,97,610,2025-02-01,Net Banking,Returned
39280,300,77,483,2024-09-22,Credit Card,Pending
39281,482,88,24,2025-06-21,Net Banking,Cancelled
39282,820,60,615,2024-11-11,Cash,Completed
39283,747,46,132,2024-11-23,Net Banking,Pending
39284,968,87,96,2025-11-07,Credit Card,Cancelled
39285,706,24,544,2025-11-30,Cash,Cancelled
39286,3,4,702,2025-12-29,Cash,Completed
39287,526,93,662,2024-02-29,Net Banking,Completed
39288,141,1,206,2025-05-22,Credit Card,Cancelled
39289,732,84,255,2025-05-08,Net Banking,Completed
39290,873,46,425,2024-12-15,Debit Card,Cancelled
39291,208,61,242,2025-05-21,UPI,Pending
39292,376,65,208,2025-05-21,UPI,Cancelled
39293,979,28,325,2025-09-23,Net Banking,Pending
39294,857,90,945,2024-10-02,Net Banking,Cancelled
39295,764,32,28,2024-08-08,Debit Card,Completed
39296,306,1,870,2024-01-04,Credit Card,Pending
39297,213,49,525,2025-01-24,UPI,Returned
39298,799,24,351,2025-07-16,UPI,Cancelled
39299,274,32,40,2024-04-19,Debit Card,Pending
39300,803,8,980,2024-07-03,Debit Card,Returned
39301,564,18,121,2024-12-03,Cash,Cancelled
39302,919,6,592,2024-11-17,Net Banking,Pending
39303,116,63,781,2025-10-26,Credit Card,Pending
39304,665,75,835,2024-04-12,Net Banking,Cancelled
39305,437,24,255,2025-11-05,UPI,Returned
39306,786,16,293,2025-12-11,Credit Card,Completed
39307,568,22,910,2025-09-26,Net Banking,Completed
39308,258,99,491,2024-06-30,Credit Card,Pending
39309,810,40,565,2025-05-01,Credit Card,Returned
39310,184,91,14,2024-05-15,Cash,Returned
39311,330,31,957,2025-03-12,UPI,Returned
39312,434,47,888,2024-03-20,Net Banking,Pending
39313,657,37,1,2024-07-15,Cash,Cancelled
39314,280,72,256,2024-06-29,Cash,Cancelled
39315,845,61,343,2024-05-03,Debit Card,Pending
39316,429,38,547,2025-07-05,Cash,Returned
39317,921,1,333,2025-01-18,Debit Card,Completed
39318,332,29,385,2024-03-25,UPI,Cancelled
39319,711,67,374,2025-08-28,Cash,Returned
39320,677,74,684,2025-09-09,Cash,Pending
39321,276,84,294,2025-07-08,UPI,Pending
39322,885,72,72,2024-02-20,Credit Card,Pending
39323,108,31,396,2024-03-15,UPI,Returned
39324,649,16,241,2025-02-23,UPI,Returned
39325,31,99,284,2024-05-17,Credit Card,Pending
39326,354,11,87,2025-05-01,UPI,Completed
39327,651,31,509,2024-05-30,Net Banking,Completed
39328,692,79,15,2025-04-30,Debit Card,Pending
39329,119,7,473,2025-08-17,Cash,Returned
39330,955,91,611,2024-09-16,Credit Card,Returned
39331,948,9,241,2025-02-02,Credit Card,Completed
39332,648,29,478,2025-08-14,UPI,Cancelled
39333,15,7,274,2025-11-22,Debit Card,Completed
39334,485,90,826,2025-02-15,Net Banking,Pending
39335,936,100,266,2025-05-01,UPI,Pending
39336,110,81,370,2024-10-21,UPI,Completed
39337,351,29,379,2025-03-16,Cash,Completed
39338,837,97,788,2024-01-04,Cash,Pending
39339,906,25,657,2025-05-19,Cash,Pending
39340,939,55,582,2024-04-01,Net Banking,Returned
39341,829,46,706,2025-05-05,Net Banking,Cancelled
39342,754,59,653,2025-02-09,Cash,Pending
39343,183,5,412,2024-03-13,Net Banking,Cancelled
39344,19,79,74,2025-05-24,Net Banking,Cancelled
39345,995,93,603,2024-12-24,Cash,Returned
39346,109,13,88,2024-12-10,Debit Card,Completed
39347,142,26,788,2024-05-24,Debit Card,Pending
39348,497,10,973,2024-01-10,Net Banking,Cancelled
39349,658,62,598,2025-09-07,UPI,Returned
39350,79,4,478,2025-11-25,Cash,Returned
39351,699,35,592,2024-03-30,UPI,Cancelled
39352,886,78,255,2024-06-28,Cash,Returned
39353,763,27,841,2024-10-08,UPI,Pending
39354,246,80,406,2024-04-05,Debit Card,Returned
39355,576,29,762,2024-07-12,Cash,Returned
39356,247,49,337,2024-02-12,Credit Card,Completed
39357,108,50,511,2024-11-03,UPI,Cancelled
39358,841,70,410,2025-04-29,Cash,Cancelled
39359,598,89,314,2025-07-01,Net Banking,Cancelled
39360,295,43,980,2025-03-19,Debit Card,Completed
39361,415,92,727,2024-09-15,Net Banking,Completed
39362,194,44,673,2024-10-18,Credit Card,Pending
39363,273,77,445,2025-01-30,Cash,Cancelled
39364,462,53,974,2025-05-23,Debit Card,Cancelled
39365,727,37,172,2024-07-18,UPI,Cancelled
39366,331,43,51,2025-10-13,Net Banking,Pending
39367,478,22,882,2024-09-21,Cash,Completed
39368,403,31,550,2024-04-06,Net Banking,Pending
39369,580,51,42,2025-01-05,Net Banking,Returned
39370,36,75,363,2025-07-17,Credit Card,Returned
39371,22,77,592,2024-07-05,Net Banking,Completed
39372,881,99,678,2024-06-16,Net Banking,Completed
39373,70,64,107,2025-01-30,UPI,Completed
39374,591,42,134,2024-11-21,UPI,Returned
39375,918,41,39,2025-03-15,Credit Card,Pending
39376,204,70,531,2025-05-02,Cash,Pending
39377,638,33,867,2025-04-20,Credit Card,Completed
39378,48,41,398,2025-10-09,Debit Card,Returned
39379,838,56,943,2024-05-30,Credit Card,Returned
39380,795,46,191,2024-01-14,Credit Card,Returned
39381,852,98,829,2024-04-29,UPI,Returned
39382,921,95,920,2025-01-01,Credit Card,Returned
39383,483,14,882,2025-08-07,Credit Card,Pending
39384,827,47,720,2025-11-26,Credit Card,Completed
